DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2018-12-11	2018-12-11	Steve Dower	PC/layout/support/distutils.command.bdist_wininst.py
2018-12-11	2018-12-11	Steve Dower	PC/layout/support/filesets.py
2018-12-11	2018-12-11	Steve Dower	PC/layout/support/logging.py
2018-12-11	2018-12-11	Steve Dower	Tools/msi/make_appx.ps1
2018-12-14	2019-10-14	Ned Deily	Mac/BuildScript/resources/ReadMe.rtf
2018-12-16	2018-12-11	Steve Dower	Tools/msi/sign_build.ps1
2018-12-19	2018-11-26	Victor Stinner	Include/cpython/unicodeobject.h
2018-12-20	2018-01-15	Antoine Pitrou	PCbuild/_queue.vcxproj.filters
2018-12-22	2018-08-05	Tal Einat	Lib/idlelib/idle_test/test_tooltip.py
2018-12-22	2018-12-22	Serhiy Storchaka	Tools/scripts/generate_symbol_py.py
2018-12-23	2018-12-22	Serhiy Storchaka	Parser/token.c
2018-12-24	2018-12-22	Serhiy Storchaka	Doc/library/token-list.inc
2018-12-25	2018-10-10	Ammar Askar	CODE_OF_CONDUCT.md
2018-12-25	2018-12-10	Steve Dower	PCbuild/venvlauncher.vcxproj
2018-12-25	2018-12-10	Steve Dower	PCbuild/venvwlauncher.vcxproj
2018-12-25	2018-12-22	Serhiy Storchaka	Grammar/Tokens
2018-12-27	2018-12-11	Steve Dower	PC/layout/support/options.py
2018-12-27	2018-12-27	Ned Deily	Mac/BuildScript/tk868_on_10_8_10_9.patch
2018-12-29	2018-12-22	Serhiy Storchaka	Tools/scripts/generate_token.py
2018-12-31	2018-11-25	Victor Stinner	Include/internal/pycore_tupleobject.h
2019-01-04	2018-09-24	Steve Dower	.azure-pipelines/pr.yml
2019-01-07	2018-12-11	Steve Dower	PC/layout/main.py
2019-01-12	2018-08-01	Victor Stinner	Include/cpython/initconfig.h
2019-01-15	2019-01-15	Christian Heimes	Lib/test/talos-2019-0758.pem
2019-01-18	2019-01-22	Steve Dower	.azure-pipelines/windows-layout-steps.yml
2019-01-21	2018-06-18	Terry Jan Reedy	Lib/idlelib/idle_test/test_run.py
2019-01-21	2018-12-11	Steve Dower	Tools/msi/make_cat.ps1
2019-01-24	2018-12-11	Steve Dower	PC/layout/support/appxmanifest.py
2019-01-26	2018-11-26	Victor Stinner	Include/cpython/pylifecycle.h
2019-01-28	2018-12-11	Steve Dower	PC/layout/support/pip.py
2019-01-31	2019-05-08	Gregory P. Smith	Lib/test/selfsigned_pythontestdotnet.pem
2019-02-01	2018-11-26	Victor Stinner	Include/cpython/pyerrors.h
2019-02-01	2018-12-11	Steve Dower	PC/store_info.txt
2019-02-03	2018-12-11	Steve Dower	Tools/msi/sdktools.psm1
2019-02-03	2019-02-03	Łukasz Langa	Misc/NEWS.d/3.8.0a1.rst
2019-02-05	2019-02-05	Harmandeep Singh	Doc/library/pathlib-inheritance.svg
2019-02-07	2019-02-03	Raymond Hettinger	Tools/scripts/var_access_benchmark.py
2019-02-08	2019-09-25	Christian Heimes	Lib/test/keycert.passwd.pem
2019-02-09	2018-12-11	Steve Dower	PCbuild/python_uwp.vcxproj
2019-02-10	2021-01-31	Serhiy Storchaka	Lib/test/test_curses.py
2019-02-11	2018-12-25	Serhiy Storchaka	Lib/test/clinic.test
2019-02-12	2018-12-11	Steve Dower	PCbuild/pythonw_uwp.vcxproj
2019-02-13	2019-02-24	Davin Potts	Modules/_multiprocessing/posixshmem.c
2019-02-15	2018-11-26	Victor Stinner	Include/cpython/pystate.h
2019-02-22	2018-11-01	Victor Stinner	Include/internal/pycore_pathconfig.h
2019-02-24	2018-12-30	Pablo Galindo	Modules/clinic/_collectionsmodule.c.h
2019-02-24	2019-02-24	Davin Potts	Doc/library/multiprocessing.shared_memory.rst
2019-02-25	2019-02-25	Łukasz Langa	Misc/NEWS.d/3.8.0a2.rst
2019-02-27	2019-01-31	Guido van Rossum	Lib/test/test_type_comments.py
2019-02-28	2018-11-26	Victor Stinner	Include/cpython/object.h
2019-02-28	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/fuzzer.c
2019-03-01	2018-08-01	Victor Stinner	Python/initconfig.c
2019-03-04	2017-12-30	Barry Warsaw	Lib/importlib/resources.py
2019-03-06	2019-02-24	Davin Potts	Modules/_multiprocessing/clinic/posixshmem.c.h
2019-03-08	2017-11-27	Victor Stinner	Lib/test/test_embed.py
2019-03-11	2019-03-01	Pablo Galindo	Parser/pgen/grammar.py
2019-03-15	2019-03-15	Eric Snow	Include/cpython/interpreteridobject.h
2019-03-15	2019-03-15	Eric Snow	Include/interpreteridobject.h
2019-03-16	2020-05-12	Steve Dower	Modules/_uuidmodule.c
2019-03-22	2020-10-23	Miss Skeleton (bot)	Doc/howto/descriptor.rst
2019-03-24	2019-03-01	Pablo Galindo	Parser/pgen/token.py
2019-03-25	2019-02-02	Davin Potts	Lib/multiprocessing/shared_memory.py
2019-03-25	2019-03-25	Łukasz Langa	Misc/NEWS.d/3.8.0a3.rst
2019-03-27	2019-03-27	Philipp A	Lib/distutils/tests/includetest.rst
2019-03-29	2019-03-29	Paul Monson	PCbuild/libffi.props
2019-04-04	2019-03-05	Victor Stinner	Python/preconfig.c
2019-04-04	2019-03-25	Pablo Galindo	Parser/pgen/keywordgen.py
2019-04-07	2019-06-29	Steve Dower	PC/python_uwp.cpp
2019-04-08	2018-10-08	Andrew Svetlov	Lib/test/test_asyncio/test_sock_lowlevel.py
2019-04-17	2018-06-15	Terry Jan Reedy	Lib/idlelib/idle_test/test_debugger_r.py
2019-04-18	2019-03-15	Eric Snow	Objects/interpreteridobject.c
2019-04-19	2019-04-15	Victor Stinner	Include/cpython/pymem.h
2019-04-20	2019-04-18	Victor Stinner	PCbuild/_testinternalcapi.vcxproj
2019-04-22	2018-11-26	Victor Stinner	Include/cpython/abstract.h
2019-04-23	2019-09-09	Zackery Spytz	PC/errmap.h
2019-04-28	2019-03-29	Paul Monson	PCbuild/prepare_libffi.bat
2019-04-30	2019-10-20	Raymond Hettinger	Doc/whatsnew/3.8.rst
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nComment.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nPrefixQname.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nPrefixQnameXpathElem.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nQname.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nQnameElem.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nQnameXpathElem.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/c14nTrim.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/doc.dtd
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/doc.xsl
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inC14N1.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inC14N2.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inC14N3.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inC14N4.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inC14N5.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inC14N6.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsContent.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsPushdown.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsRedecl.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsSort.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsSuperfluous.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/inNsXml.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N1_c14nComment.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N1_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N2_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N2_c14nTrim.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N3_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N3_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N3_c14nTrim.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N4_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N4_c14nTrim.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N5_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N5_c14nTrim.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inC14N6_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsContent_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsContent_c14nPrefixQnameXpathElem.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsContent_c14nQnameElem.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsContent_c14nQnameXpathElem.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsDefault_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsDefault_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsPushdown_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsPushdown_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsRedecl_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsRedecl_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsSort_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsSort_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsSuperfluous_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsSuperfluous_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsXml_c14nDefault.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsXml_c14nPrefix.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsXml_c14nPrefixQname.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/out_inNsXml_c14nQname.xml
2019-05-01	2019-05-01	Stefan Behnel	Lib/test/xmltestdata/c14n-20/world.txt
2019-05-02	2018-11-01	Victor Stinner	Include/internal/pycore_pylifecycle.h
2019-05-02	2019-05-02	Stefan Behnel	Lib/test/xmltestdata/c14n-20/README
2019-05-06	2019-05-06	Łukasz Langa	Misc/NEWS.d/3.8.0a4.rst
2019-05-08	2019-05-05	twisteroid ambassador	Lib/asyncio/staggered.py
2019-05-10	2019-05-02	Zackery Spytz	Lib/test/test_tools/test_lll.py
2019-05-11	2019-01-24	Emily Morehouse	Lib/test/test_named_expressions.py
2019-05-14	2019-05-14	Nick Coghlan	Doc/distutils/_setuptools_disclaimer.rst
2019-05-20	2019-04-29	Pablo Galindo	Lib/test/test_positional_only_arg.py
2019-05-22	2018-11-22	Victor Stinner	Include/internal/pycore_object.h
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2-dispatch.c
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2-kat.h
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2b-test.c
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2bp-test.c
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2bp.c
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2s-test.c
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2sp-test.c
2019-05-23	2019-05-23	David Carlier	Modules/_blake2/impl/blake2sp.c
2019-05-23	2019-05-23	Steve Dower	Include/cpython/fileobject.h
2019-05-23	2019-05-23	Victor Stinner	Misc/python-embed.pc.in
2019-05-25	2019-05-25	Sviatoslav Sydorenko	.github/SECURITY.md
2019-05-26	2019-05-19	Victor Stinner	Include/internal/pycore_traceback.h
2019-05-26	2019-05-26	Antoine Pitrou	Lib/test/test_picklebuffer.py
2019-05-26	2019-05-26	Antoine Pitrou	Objects/picklebufobject.c
2019-05-27	2019-05-27	Yury Selivanov	Lib/asyncio/__main__.py
2019-05-27	2019-05-27	Yury Selivanov	Lib/asyncio/trsock.py
2019-05-28	2019-05-24	Pablo Galindo	Modules/clinic/_randommodule.c.h
2019-05-29	2019-05-24	Victor Stinner	Objects/clinic/codeobject.c.h
2019-05-30	2019-03-01	Pablo Galindo	Parser/pgen/__main__.py
2019-05-30	2019-06-04	Łukasz Langa	PC/python3.def
2019-05-31	2019-05-29	Gregory P. Smith	Objects/clinic/memoryobject.c.h
2019-05-31	2019-05-31	Christian Heimes	Modules/_ssl/debughelpers.c
2019-06-03	2019-05-19	Victor Stinner	Include/cpython/traceback.h
2019-06-03	2019-05-26	Antoine Pitrou	Include/picklebufobject.h
2019-06-03	2019-06-03	Inada Naoki	Include/internal/pycore_code.h
2019-06-04	2019-06-04	Łukasz Langa	Misc/NEWS.d/3.8.0b1.rst
2019-06-06	2019-04-12	Paul Monson	Tools/nuget/pythonarm32.nuspec
2019-06-06	2019-05-27	Victor Stinner	Include/internal/pycore_initconfig.h
2019-06-07	2019-05-24	Jason R. Coombs	Lib/test/test_importlib/test_metadata_api.py
2019-06-07	2020-01-21	Cheryl Sabella	Lib/idlelib/idle_test/test_editor.py
2019-06-09	2019-05-29	Andrew Svetlov	Lib/unittest/async_case.py
2019-06-11	2019-03-14	Christian Heimes	Modules/clinic/_hashopenssl.c.h
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/dictionaries/fuzz_json_loads.dict
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/fuzz_json_loads_corpus/empty_array.json
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/fuzz_json_loads_corpus/empty_object.json
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/fuzz_json_loads_corpus/pass1.json
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/fuzz_json_loads_corpus/pass2.json
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/fuzz_json_loads_corpus/pass3.json
2019-06-12	2019-06-12	Ammar Askar	Modules/_xxtestfuzz/fuzz_json_loads_corpus/simple_array.json
2019-06-14	2019-06-14	Steve Dower	.azure-pipelines/windows-release/checkout.yml
2019-06-14	2019-06-14	Steve Dower	.azure-pipelines/windows-release/find-sdk.yml
2019-06-14	2019-06-14	Steve Dower	.azure-pipelines/windows-release/mingw-lib.yml
2019-06-16	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-test-msi.yml
2019-06-16	2019-08-22	Pablo Galindo	Parser/pgen/pgen.py
2019-06-17	2019-05-27	Victor Stinner	Doc/c-api/init_config.rst
2019-06-17	2019-11-20	Steve Dower	PC/layout/support/constants.py
2019-06-18	2019-06-14	Steve Dower	.azure-pipelines/windows-release/build-steps.yml
2019-06-18	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-test-nuget.yml
2019-06-18	2019-06-18	Brett Cannon	.github/FUNDING.yml
2019-06-18	2019-06-18	Victor Stinner	Include/cpython/import.h
2019-06-19	2019-06-19	Paul Monson	Tools/buildbot/remotePythonInfo.bat
2019-06-20	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-test-embed.yml
2019-06-20	2020-02-05	Victor Stinner	Include/internal/pycore_pymem.h
2019-06-21	2019-06-14	Steve Dower	.azure-pipelines/windows-release.yml
2019-06-21	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-msi.yml
2019-06-28	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-publish-store.yml
2019-06-29	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-layout-embed.yml
2019-06-29	2019-06-19	Paul Monson	Tools/buildbot/remoteDeploy.bat
2019-06-30	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/dictionaries/fuzz_sre_compile.dict
2019-06-30	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/fuzz_sre_compile_corpus/anchor_links
2019-06-30	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/fuzz_sre_compile_corpus/characters
2019-06-30	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/fuzz_sre_compile_corpus/isbn
2019-06-30	2019-06-30	Ammar Askar	Modules/_xxtestfuzz/fuzz_sre_compile_corpus/phone_number
2019-07-05	2019-06-14	Steve Dower	.azure-pipelines/windows-release/msi-steps.yml
2019-07-06	2019-05-24	Jason R. Coombs	Doc/library/importlib.metadata.rst
2019-07-07	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-build.yml
2019-07-08	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-layout-msix.yml
2019-07-11	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-pack-msix.yml
2019-07-11	2019-07-13	Steve Dower	.azure-pipelines/windows-release/stage-publish-pythonorg.yml
2019-07-13	2019-05-23	Steve Dower	Include/cpython/sysmodule.h
2019-07-13	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-publish-nugetorg.yml
2019-07-13	2019-07-13	Steve Dower	.azure-pipelines/windows-release/gpg-sign.yml
2019-07-15	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-layout-full.yml
2019-07-15	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-layout-nuget.yml
2019-07-15	2019-06-18	Victor Stinner	Include/internal/pycore_import.h
2019-07-16	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-sign.yml
2019-07-19	2019-07-19	aldwinaldwin	Doc/using/editors.rst
2019-07-20	2019-07-17	Cheryl Sabella	Lib/idlelib/format.py
2019-07-20	2020-03-20	Victor Stinner	Include/internal/pycore_pystate.h
2019-07-22	2019-07-22	Neil Schemenauer	Lib/test/libregrtest/pgo.py
2019-07-23	2019-07-23	Tal Einat	Lib/idlelib/idle_test/test_sidebar.py
2019-07-23	2019-07-23	Tal Einat	Lib/idlelib/sidebar.py
2019-07-25	2019-10-03	Victor Stinner	Lib/test/libregrtest/win_utils.py
2019-07-31	2019-05-24	Jason R. Coombs	Lib/importlib/metadata.py
2019-08-03	2019-05-29	Andrew Svetlov	Lib/unittest/test/test_async_case.py
2019-08-10	2019-05-24	Jason R. Coombs	Lib/test/test_importlib/fixtures.py
2019-08-12	2019-05-24	Victor Stinner	Include/internal/pycore_pyerrors.h
2019-08-16	2019-11-20	Steve Dower	.azure-pipelines/windows-release/layout-command.yml
2019-08-17	2019-05-29	Steve Dower	Lib/test/audit-tests.py
2019-08-18	2018-05-24	Chih-Hsuan Yen	aclocal.m4
2019-08-19	2019-05-20	Lisa Roach	Lib/unittest/test/testmock/testasync.py
2019-08-21	2019-08-21	Ashwin Ramaswami	Doc/runtime.txt
2019-08-21	2019-08-21	Ashwin Ramaswami	netlify.toml
2019-08-22	2019-05-24	Jason R. Coombs	Lib/test/test_importlib/test_main.py
2019-08-22	2019-06-14	Steve Dower	PC/layout/support/nuspec.py
2019-08-22	2019-08-22	Pablo Galindo	Parser/pgen/metaparser.py
2019-08-23	2019-08-23	Dong-hee Na	Modules/clinic/_statisticsmodule.c.h
2019-08-26	2019-05-24	Jason R. Coombs	Lib/test/test_importlib/test_zip.py
2019-08-28	2019-08-22	Pablo Galindo	Parser/pgen/automata.py
2019-09-04	2019-08-23	Dong-hee Na	Modules/_statisticsmodule.c
2019-09-09	2019-09-09	Anthony Sottile	Lib/test/test_import/data/circular_imports/from_cycle1.py
2019-09-09	2019-09-09	Anthony Sottile	Lib/test/test_import/data/circular_imports/from_cycle2.py
2019-09-10	2019-09-10	Gregory P. Smith	Lib/test/ziptestdata/README.md
2019-09-10	2019-09-10	Gregory P. Smith	Lib/test/ziptestdata/header.sh
2019-09-10	2019-09-10	Gregory P. Smith	Lib/test/ziptestdata/testdata_module_inside_zip.py
2019-09-10	2019-09-10	Nikhil	Doc/library/dialog.rst
2019-09-10	2019-09-10	Nikhil	Doc/library/tkinter.colorchooser.rst
2019-09-10	2019-09-10	Nikhil	Doc/library/tkinter.dnd.rst
2019-09-10	2019-09-10	Nikhil	Doc/library/tkinter.messagebox.rst
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/__init__.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/__main__.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_common/test_files.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_common/test_info.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_cpython/test_functional.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_parser/test_declarations.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_parser/test_preprocessor.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_symbols/test_info.py
2019-09-11	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/util.py
2019-09-11	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/parser/preprocessor.py
2019-09-11	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/parser/source.py
2019-09-11	2019-09-11	Eric Snow	Tools/c-analyzer/cpython/README
2019-09-11	2019-09-11	Eric Snow	Tools/c-analyzer/cpython/_generate.py
2019-09-11	2019-09-11	Eric Snow	Tools/c-analyzer/ignored.tsv
2019-09-11	2019-09-11	Eric Snow	Tools/c-analyzer/known.tsv
2019-09-12	2019-09-11	Eric Snow	Lib/test/test_check_c_globals.py
2019-09-12	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/common/util.py
2019-09-12	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/symbols/info.py
2019-09-12	2019-09-11	Eric Snow	Tools/c-analyzer/cpython/supported.py
2019-09-12	2019-09-12	Eric Snow	Tools/c-analyzer/TODO
2019-09-13	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_common/test_show.py
2019-09-13	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_variables/test_info.py
2019-09-14	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_cpython/test_supported.py
2019-09-14	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/parser/naive.py
2019-09-15	2019-09-11	Eric Snow	Tools/c-analyzer/c-globals.py
2019-09-16	2019-09-11	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_cpython/test___main__.py
2019-09-17	2019-09-10	Nikhil	Doc/library/tkinter.font.rst
2019-09-17	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/parser/declarations.py
2019-09-17	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/symbols/_nm.py
2019-09-18	2019-06-14	Steve Dower	.azure-pipelines/windows-release/stage-pack-nuget.yml
2019-09-18	2019-09-11	Eric Snow	Tools/c-analyzer/cpython/__main__.py
2019-09-21	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/variables/info.py
2019-09-25	2019-09-25	Christian Heimes	Lib/test/ssl_key.passwd.pem
2019-09-26	2018-11-23	Victor Stinner	Include/cpython/objimpl.h
2019-09-27	2019-09-27	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_common/__init__.py
2019-09-27	2019-09-27	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_cpython/__init__.py
2019-09-27	2019-09-27	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_parser/__init__.py
2019-09-27	2019-09-27	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_symbols/__init__.py
2019-09-27	2019-09-27	Eric Snow	Lib/test/test_tools/test_c_analyzer/test_variables/__init__.py
2019-09-29	2019-04-18	Victor Stinner	PCbuild/_testinternalcapi.vcxproj.filters
2019-09-30	2019-09-05	PatrikKopkan	Lib/test/test_tools/test_pathfix.py
2019-10-01	2019-09-11	Eric Snow	Tools/c-analyzer/c_analyzer/common/files.py
2019-10-01	2020-03-11	Benjamin Peterson	Modules/unicodename_db.h
2019-10-07	2020-03-13	Victor Stinner	Include/internal/pycore_ceval.h
